,t,u,lambda,u_begin
12070,142.0166015625,(-4.923566180344629e-16-1.1719290241080526e-15j),1499.8785480645138,(0.0831176437481916+0.038221030969836124j)
12071,142.05322265625,(-3.9028557116135105e-16-1.1915495166272389e-15j),1499.8660415407467,(0.09097794928118347+0.0054551747337607814j)
12072,142.08984375,(-4.604223608835101e-16-1.248388444942877e-15j),1499.8535352255458,(0.08200650021010412+0.036957253425144825j)
12073,142.12646484375,(-5.899494546550005e-16-1.3338854889492232e-15j),1499.8410291189057,(0.03490043508260992+0.06045258404605663j)
12074,142.1630859375,(-3.9178153722532055e-16-1.2804978096120625e-15j),1499.8285232208211,(0.014375841208831331+0.0004321887227199728j)
12075,142.19970703125,(-4.567354779270183e-16-1.267520311948061e-15j),1499.816017531287,(0.0019366495994801005+0.02894079628238788j)
12076,142.236328125,(-5.677191609810951e-16-1.297110203585418e-15j),1499.8035120502977,(0.099249425781411+0.07403346494179604j)
12077,142.27294921875,(-5.113458493235406e-16-1.288399766742108e-15j),1499.7910067778485,(0.07076442220233818+0.07154604838053517j)
12078,142.3095703125,(-3.708779022876073e-16-1.2300445171019867e-15j),1499.778501713934,(0.0024490668665879457+0.06884183103352388j)
12079,142.34619140625,(-5.52661416573086e-16-1.2614293377290247e-15j),1499.765996858549,(0.08139752120980359+0.05193417658681701j)
12080,142.3828125,(-6.110877905109971e-16-1.1279561358319581e-15j),1499.7534922116881,(0.03261303404389367+0.030668889976826954j)
12081,142.41943359375,(-5.296274673032486e-16-1.1677506436664716e-15j),1499.7409877733464,(0.034454682806985194+0.09786019337956142j)
12082,142.4560546875,(-5.062009182623588e-16-1.1437783936493133e-15j),1499.7284835435185,(0.002124532500732013+0.0868316790841962j)
12083,142.49267578125,(-5.68724919961731e-16-1.1004948512259409e-15j),1499.715979522199,(0.052363536881134376+0.035176796878071674j)
12084,142.529296875,(-5.323839242718509e-16-1.1157972425719187e-15j),1499.7034757093832,(0.0698683872973465+0.030836521082318283j)
12085,142.56591796875,(-6.450365533995943e-16-1.0590451880729333e-15j),1499.6909721050656,(0.08464864582223947+0.09851751135401357j)
12086,142.6025390625,(-5.25198120263819e-16-1.046248108426697e-15j),1499.6784687092409,(0.07019237610175559+0.04206648326764012j)
12087,142.63916015625,(-6.137617676463605e-16-1.1333552826564347e-15j),1499.665965521904,(0.06521934700571562+0.07093239228708996j)
12088,142.67578125,(-5.945597424903424e-16-1.1092186553079498e-15j),1499.6534625430495,(0.09934208596763153+0.09123706636972592j)
12089,142.71240234375,(-5.644822378080526e-16-1.09690427856253e-15j),1499.6409597726724,(0.00026118708038299634+0.09662730623873733j)
12090,142.7490234375,(-3.702444539919591e-16-1.1071360130488882e-15j),1499.6284572107675,(0.007770515892108688+0.07152650490007716j)
12091,142.78564453125,(-5.211687845337303e-16-1.1390585672485347e-15j),1499.6159548573294,(0.010882240412593802+0.0864996284450775j)
12092,142.822265625,(-5.935977248204983e-16-1.144775192609554e-15j),1499.603452712353,(0.0836092857829851+0.02714500165330528j)
12093,142.85888671875,(-5.910418029021584e-16-1.030426168246697e-15j),1499.590950775833,(0.06589610289730859+0.04144672587637871j)
12094,142.8955078125,(-3.6467224774844667e-16-1.0514872189637016e-15j),1499.5784490477645,(0.08506296445853173+0.09673886281392569j)
12095,142.93212890625,(-5.627746193863879e-16-1.0189247313724045e-15j),1499.5659475281418,(0.028884151825711236+0.03436708454245805j)
12096,142.96875,(-5.589536537613238e-16-9.821677366263042e-16j),1499.55344621696,(0.007080971521550784+0.045520756250074526j)
12097,143.00537109375,(-5.060589873041345e-16-9.531272120296905e-16j),1499.5409451142139,(0.09081114353200506+0.038534280398307696j)
12098,143.0419921875,(-4.763340600861393e-16-9.22801738452092e-16j),1499.5284442198981,(0.004199921469032098+0.0892324229226583j)
12099,143.07861328125,(-5.886997568030003e-16-9.69893382187642e-16j),1499.5159435340076,(0.03880087289740966+0.03933046716657206j)
12100,143.115234375,(-6.083593915087726e-16-9.365304484611897e-16j),1499.503443056537,(0.00876083963102411+0.09124415158186283j)
12101,143.15185546875,(-5.318299647243466e-16-9.477485528146257e-16j),1499.4909427874811,(0.036246408145925814+0.06026184805373891j)
12102,143.1884765625,(-5.245844448935333e-16-1.0128786101949033e-15j),1499.4784427268348,(0.0027955033236197525+0.09937565420213061j)
12103,143.22509765625,(-5.499886570475843e-16-9.1294905120963e-16j),1499.4659428745929,(0.049318418885704256+0.09394072403009551j)
12104,143.26171875,(-5.910121567490045e-16-7.933361405960612e-16j),1499.45344323075,(0.0822362508479484+0.04547630296318555j)
12105,143.29833984375,(-5.826942932069673e-16-8.680969625866203e-16j),1499.4409437953013,(0.01165612964049353+0.09020711738553411j)
12106,143.3349609375,(-4.500082760854757e-16-7.900005248497738e-16j),1499.428444568241,(0.05047576845956247+0.0347382290776787j)
12107,143.37158203125,(-4.85126262078639e-16-8.799113781349233e-16j),1499.4159455495644,(0.08060723058021882+0.04834563462943269j)
12108,143.408203125,(-6.266417506423094e-16-8.04813437031357e-16j),1499.4034467392662,(0.052290508972731624+0.0634538098276518j)
12109,143.44482421875,(-4.738912170662579e-16-7.609337422317952e-16j),1499.390948137341,(0.06916076933333078+0.07062696567780267j)
12110,143.4814453125,(-4.201147893109769e-16-7.832479781942625e-16j),1499.3784497437834,(0.09851995451608545+0.07496052800694346j)
12111,143.51806640625,(-4.3538509928407743e-16-8.470464997814564e-16j),1499.3659515585887,(0.004925313440864421+0.07728624219472419j)
12112,143.5546875,(-4.799695254957548e-16-7.222345009376407e-16j),1499.3534535817514,(0.064082129391223+0.0009229251262119487j)
12113,143.59130859375,(-4.612873668111139e-16-6.007157661927498e-16j),1499.3409558132664,(0.017255590060652314+0.03574347402033251j)
12114,143.6279296875,(-4.347853999574214e-16-6.29907909686922e-16j),1499.3284582531282,(0.01651500402783662+0.025350961949658492j)
12115,143.66455078125,(-4.450378867509874e-16-5.493787933255612e-16j),1499.3159609013321,(0.04608148737915312+0.026584561793978258j)
12116,143.701171875,(-5.406374133098968e-16-4.52241054934438e-16j),1499.3034637578724,(0.09551366374379594+0.020224604041554507j)
12117,143.73779296875,(-4.700694044082465e-16-4.295676770023349e-16j),1499.2909668227442,(0.01587091109474589+0.00955990711492717j)
12118,143.7744140625,(-3.443426099813962e-16-5.026157983735458e-16j),1499.278470095942,(0.07429768594997786+0.08763314438780095j)
12119,143.81103515625,(-4.780315141124369e-16-4.0996394647108136e-16j),1499.265973577461,(0.013509096062648142+0.059112485466412734j)
12120,143.84765625,(-4.625206467823162e-16-4.4535637113915505e-16j),1499.2534772672957,(0.06605035321294397+0.06486409188310724j)
12121,143.88427734375,(-4.928918601390664e-16-3.4171341971311886e-16j),1499.2409811654409,(0.06876379937528007+0.09713067414970611j)
12122,143.9208984375,(-2.777048339550059e-16-4.106957829375091e-16j),1499.2284852718915,(0.0337591950841953+0.08268446243472138j)
12123,143.95751953125,(-3.741039596161233e-16-4.1526298458910427e-16j),1499.215989586642,(0.042115152845450456+0.027451428380153953j)
12124,143.994140625,(-4.629678801784665e-16-3.904483073663423e-16j),1499.2034941096879,(0.061253813685689266+0.03132650766546981j)
12125,144.03076171875,(-4.250750142500981e-16-2.7771838648216196e-16j),1499.1909988410232,(0.09857689662972237+0.04544273761340872j)
12126,144.0673828125,(-2.8068638992934103e-16-3.982952205897061e-16j),1499.178503780643,(0.028753910192983203+0.06706795220765298j)
12127,144.10400390625,(-4.04773328570307e-16-3.9185777019057344e-16j),1499.1660089285424,(0.04019946257835327+0.044147531229106224j)
12128,144.140625,(-3.8341454577234257e-16-3.0369858104034586e-16j),1499.1535142847156,(0.021197457912724704+0.09907028795577898j)
12129,144.17724609375,(-4.4146001958178527e-16-2.082345797529972e-16j),1499.1410198491578,(0.03869336453839382+0.021622232317742608j)
12130,144.2138671875,(-3.431770926459743e-16-3.554150246679044e-16j),1499.128525621864,(0.01696486301824889+0.010182104910663292j)
12131,144.25048828125,(-4.526001969040738e-16-2.366610054628515e-16j),1499.1160316028281,(0.07859600766978321+0.011427231473402988j)
12132,144.287109375,(-5.624840870854797e-16-2.7590234784324874e-16j),1499.103537792046,(0.019753050059537727+0.06780540746023792j)
12133,144.32373046875,(-4.684837587309865e-16-3.2313290498214853e-16j),1499.0910441895116,(0.010986871363806373+0.08068232359507489j)
12134,144.3603515625,(-3.4705311541260997e-16-3.8295375984903623e-16j),1499.07855079522,(0.05572245271606363+0.007482291275138731j)
12135,144.39697265625,(-4.2853090867489563e-16-1.6544925152128798e-16j),1499.0660576091664,(0.005150724687469333+0.07878234360040616j)
12136,144.43359375,(-3.6087669311180015e-16-2.049277631269164e-16j),1499.0535646313451,(0.09255964795399929+0.033918635211676554j)
12137,144.47021484375,(-3.955711626313363e-16-2.055376268489395e-16j),1499.041071861751,(0.06175661729500435+0.06880677032878078j)
12138,144.5068359375,(-2.5153490401663703e-16-2.636644158213186e-16j),1499.028579300379,(0.09277260234103529+0.08748592581270814j)
12139,144.54345703125,(-2.970713952610282e-16-2.527546314606832e-16j),1499.0160869472236,(0.07838117560224567+0.004871353846020477j)
12140,144.580078125,(-3.681950577760773e-16-1.6577451217303363e-16j),1499.00359480228,(0.05505691757973246+0.0905761572383863j)
12141,144.61669921875,(-2.5695591487906455e-16-6.526897078362737e-17j),1498.9911028655429,(0.05761524211039698+0.08740725949568434j)
12142,144.6533203125,(-2.277908764392045e-16-1.9640322354574913e-16j),1498.9786111370067,(0.07854918528113858+0.04294918658531445j)
12143,144.68994140625,(-1.6132928326584306e-16-9.291612618200773e-17j),1498.966119616667,(0.07103309183260395+0.05903116000628514j)
12144,144.7265625,(-3.008661028647275e-16-1.7921861911185388e-16j),1498.9536283045177,(0.042693829480819845+0.017598562758825355j)
12145,144.76318359375,(-1.196959198423997e-16-1.8865117801247777e-17j),1498.9411372005543,(0.07305992620522897+0.03923646291000402j)
12146,144.7998046875,(-1.214306433183765e-16-2.0079424234431542e-16j),1498.928646304771,(0.09912768567435441+0.015558610660394656j)
12147,144.83642578125,(-1.36501053515925e-16-3.0140820395097023e-17j),1498.916155617163,(0.04736770888222144+0.06559103508373726j)
12148,144.873046875,(-1.4539151133030614e-16+9.82287168271867e-17j),1498.903665137725,(0.05820729229142858+0.0027202112144432025j)
12149,144.90966796875,(-1.1384122811097797e-16-1.8865117801247777e-17j),1498.8911748664518,(0.046791702419521776+0.038437563368433916j)
12150,144.9462890625,(-1.713039432527097e-17-7.26415455565288e-17j),1498.8786848033383,(0.06859942500243517+0.004482780104875206j)
12151,144.98291015625,(-1.205632815803881e-16-7.784571598445922e-17j),1498.866194948379,(0.08092093825871226+0.07334930546251225j)
12152,145.01953125,(-2.0036056147532122e-16+7.112366251504909e-17j),1498.8537053015689,(0.0104993796518008+0.008561072104822121j)
12153,145.05615234375,(-2.0426368929626904e-16+1.1709383462843448e-17j),1498.8412158629028,(0.08629808572124491+0.07801896205066028j)
12154,145.0927734375,(2.7755575615628914e-17+0j),1498.8287266323755,(0.03759713080631412+0.015131461067617959j)
12155,145.12939453125,(-5.984795992119984e-17+1.5395670849294163e-16j),1498.8162376099817,(0.07305740893003117+0.032544987623249526j)
12156,145.166015625,(-1.5829351718288365e-16+1.0408340855860843e-17j),1498.8037487957163,(0.017652337639240068+0.011311134234107324j)
12157,145.20263671875,(-6.895525817007808e-17+1.5092094240998222e-16j),1498.791260189574,(0.009607493826048231+0.09421476345885926j)
12158,145.2392578125,(5.854691731421724e-17-4.9439619065339e-17j),1498.7787717915494,(0.07458303558454459+0.00010909563168418624j)
12159,145.27587890625,(-1.1796119636642288e-16+1.8648277366750676e-16j),1498.766283601638,(0.02771834017394207+0.06088436621301066j)
12160,145.3125,(1.1275702593849246e-17+5.2909066017292616e-17j),1498.753795619834,(0.07326599494806221+0.08526536368863737j)
12161,145.34912109375,(-9.367506770274758e-17+1.2576745200831851e-16j),1498.7413078461323,(0.08553047294489485+0.07429205400874356j)
12162,145.3857421875,(-9.280770596475918e-17+1.5612511283791264e-17j),1498.7288202805275,(0.08275615772043281+0.045960401933178685j)
12163,145.42236328125,(-8.847089727481716e-17+1.4224732503009818e-16j),1498.716332923015,(0.011298618327111543+0.005360862284494317j)
12164,145.458984375,(-2.0296264668928643e-16+4.683753385137379e-17j),1498.7038457735891,(0.025582193316966418+0.07382671867788031j)
12165,145.49560546875,(-7.45931094670027e-17-3.469446951953614e-17j),1498.6913588322448,(0.037043305826298646+0.021154659893438166j)
12166,145.5322265625,(-6.071532165918825e-17-6.245004513516506e-17j),1498.6788720989769,(0.010949161167765266+0.031100496376698386j)
12167,145.56884765625,(4.85722573273506e-17-2.949029909160572e-17j),1498.66638557378,(0.0011785257404423933+0.019879284640641093j)
12168,145.60546875,(-5.204170427930421e-18+7.112366251504909e-17j),1498.653899256649,(0.011435483946098347+0.08413919578392834j)
12169,145.64208984375,(-6.938893903907228e-17+2.0816681711721685e-17j),1498.641413147579,(0.08781108379424638+0.04940591564698334j)
12170,145.6787109375,(7.806255641895632e-17-6.245004513516506e-17j),1498.6289272465644,(0.06717926918643892+0.03176322590272168j)
12171,145.71533203125,(7.28583859910259e-17+5.204170427930421e-17j),1498.6164415536,(0.06987891395996612+0.007779040315172581j)
12172,145.751953125,(1.734723475976807e-17-2.0816681711721685e-17j),1498.6039560686809,(0.0014425678175838176+0.09007079535955921j)
12173,145.78857421875,(3.469446951953614e-17+3.469446951953614e-17j),1498.5914707918018,(0.06296419132461217+0.030402784448640332j)
12174,145.8251953125,(7.28583859910259e-17+2.0816681711721685e-17j),1498.5789857229572,(0.0031699737141081766+0.007747652894643376j)
12175,145.86181640625,(8.326672684688674e-17-2.7755575615628914e-17j),1498.5665008621424,(0.02147307727445147+0.08393923777455646j)
12176,145.8984375,(-6.938893903907228e-18+3.8163916471489756e-17j),1498.5540162093516,(0.05912924243250067+0.034064547695075054j)
12177,145.93505859375,(8.326672684688674e-17-6.938893903907228e-18j),1498.54153176458,(0.05720152182477403+0.06035058977764388j)
12178,145.9716796875,(-2.7755575615628914e-17-5.551115123125783e-17j),1498.5290475278225,(0.036940666155934686+0.06396503490121588j)
12179,146.00830078125,(1.457167719820518e-16+1.249000902703301e-16j),1498.5165634990738,(0.09187939963056783+0.036911002500695254j)
12180,146.044921875,(1.1102230246251565e-16+2.706168622523819e-16j),1498.5040796783285,(0.09736775448469862+0.06759439200348934j)
12181,146.08154296875,(1.457167719820518e-16+6.245004513516506e-17j),1498.4915960655817,(0.0011188409012414802+0.05499906397532833j)
12182,146.1181640625,(2.0122792321330962e-16+2.7755575615628914e-17j),1498.479112660828,(0.03763415299520837+0.07304270528813162j)
12183,146.15478515625,(2.2898349882893854e-16+1.5959455978986625e-16j),1498.4666294640622,(0.005828537559475789+0.03156489925120176j)
12184,146.19140625,(1.1102230246251565e-16+2.0816681711721685e-16j),1498.454146475279,(0.017215259871261268+0.03393142659017725j)
12185,146.22802734375,(3.469446951953614e-17+1.3877787807814457e-16j),1498.4416636944736,(0.025161031196889217+0.07972585759753648j)
12186,146.2646484375,(1.249000902703301e-16+8.326672684688674e-17j),1498.4291811216403,(0.0654841236469057+0.06068731751595722j)
12187,146.30126953125,(1.3877787807814457e-17+9.71445146547012e-17j),1498.4166987567744,(0.0777166622880047+0.08667517813749918j)
12188,146.337890625,(4.163336342344337e-17+1.1102230246251565e-16j),1498.4042165998706,(0.0729163159898318+0.03844023098386108j)
12189,146.37451171875,(2.0816681711721685e-16+1.1102230246251565e-16j),1498.3917346509231,(0.053111722376468544+0.01794562821207061j)
12190,146.4111328125,(2.3592239273284576e-16-1.3877787807814457e-17j),1498.3792529099276,(0.0017073647335790088+0.02376917148361787j)
12191,146.44775390625,(1.249000902703301e-16+1.3877787807814457e-16j),1498.3667713768782,(0.010831402162826154+0.024678159400950306j)
12192,146.484375,(1.1102230246251565e-16+1.1102230246251565e-16j),1498.35429005177,(0.053922168602592115+0.05512118251329078j)
12193,146.52099609375,(1.8041124150158794e-16+8.326672684688674e-17j),1498.3418089345978,(0.01775594445879448+0.09659733346695099j)
12194,146.5576171875,(1.3877787807814457e-16-5.551115123125783e-17j),1498.3293280253565,(0.03909118906092573+0.05820195174481882j)
12195,146.59423828125,(5.551115123125783e-17+0j),1498.3168473240407,(0.001994619071723247+0.06987267074879291j)
12196,146.630859375,(1.3877787807814457e-16+5.551115123125783e-17j),1498.304366830645,(0.05425208308174071+0.06389791780337266j)
12197,146.66748046875,(1.942890293094024e-16-8.326672684688674e-17j),1498.2918865451647,(0.07831419241845029+0.021277332945077644j)
