,t,u,lambda,u_begin
222,-291.8701171875,(8.283304597789254e-17+3.5561831257524545e-17j),1664.3009746802484,(0.048164568574912615+0.0281651413938111j)
223,-291.83349609375,(-1.452830911130576e-17-5.117434254131581e-17j),1664.2855758488674,(0.017209640119276292+0.0532081022098454j)
224,-291.796875,(1.1275702593849246e-17+2.6020852139652106e-18j),1664.2701773024369,(0.04493078510657869+0.015060414956314406j)
225,-291.76025390625,(-1.734723475976807e-18-1.3010426069826053e-17j),1664.2547790409492,(0.0751545383998456+0.07143200507111053j)
226,-291.7236328125,(1.3010426069826053e-18-3.209238430557093e-17j),1664.2393810643964,(0.042449619115492145+0.044310435770211154j)
227,-291.68701171875,(-3.5561831257524545e-17-6.071532165918825e-17j),1664.2239833727706,(0.034453954411582936+0.09229692254167207j)
228,-291.650390625,(5.204170427930421e-18-4.9439619065339e-17j),1664.2085859660635,(0.038072020055736316+0.02268100109657426j)
229,-291.61376953125,(-1.734723475976807e-17+3.903127820947816e-18j),1664.1931888442678,(0.03395492575234284+0.017281707443700414j)
230,-291.5771484375,(2.949029909160572e-17-3.859759734048396e-17j),1664.177792007375,(0.030770969804780748+0.0009910440321313052j)
231,-291.54052734375,(-3.122502256758253e-17-5.637851296924623e-17j),1664.1623954553777,(0.09710329274270088+0.03086181140421096j)
232,-291.50390625,(-6.938893903907228e-18-7.45931094670027e-17j),1664.1469991882677,(0.0750565827054603+0.06021482969230048j)
233,-291.46728515625,(4.163336342344337e-17-8.673617379884035e-18j),1664.1316032060372,(0.011403192271265595+0.058081861966879804j)
234,-291.4306640625,(-3.2959746043559335e-17-5.811323644522304e-17j),1664.1162075086781,(0.016181787094275923+0.05132337627018277j)
235,-291.39404296875,(-6.852157730108388e-17+2.688821387764051e-17j),1664.1008120961828,(0.024737154198314373+0.026208805155421535j)
236,-291.357421875,(-5.2909066017292616e-17-8.153200337090993e-17j),1664.085416968543,(0.04953598080985251+0.07643451839313087j)
237,-291.32080078125,(3.469446951953614e-17-5.204170427930421e-17j),1664.0700221257514,(0.05008206588962007+0.08466564793740965j)
238,-291.2841796875,(-3.642919299551295e-17-9.71445146547012e-17j),1664.0546275677996,(0.00016698468668360225+0.03591777311970793j)
239,-291.24755859375,(-8.565197162635485e-17-1.43982048506075e-16j),1664.03923329468,(0.0636799328614984+0.013080549411716602j)
240,-291.2109375,(-7.32920668600201e-17-4.85722573273506e-17j),1664.0238393063844,(0.07533686220995384+0.04291704020368459j)
241,-291.17431640625,(-3.122502256758253e-17-9.194034422677078e-17j),1664.0084456029049,(0.04522249101174326+0.06594398309390585j)
242,-291.1376953125,(-2.905661822261152e-17-8.673617379884035e-17j),1663.9930521842339,(0.0916155368940228+0.06379498248348828j)
243,-291.10107421875,(-9.540979117872439e-17-1.196959198423997e-16j),1663.9776590503632,(0.02084325868517103+0.032226541584146874j)
244,-291.064453125,(-2.2551405187698492e-17-7.45931094670027e-17j),1663.962266201285,(0.09279079073333436+0.04080485890253996j)
245,-291.02783203125,(-1.1449174941446927e-16-1.2836953722228372e-16j),1663.9468736369913,(0.003414860550753707+0.019545406572762516j)
246,-290.9912109375,(-1.3877787807814457e-17-6.418476861114186e-17j),1663.9314813574745,(0.09297712768476124+0.043906506547149164j)
247,-290.95458984375,(-7.979727989493313e-17-8.847089727481716e-17j),1663.9160893627266,(0.012864825760131194+0.04575360336525128j)
248,-290.91796875,(-1.2836953722228372e-16-2.411265631607762e-16j),1663.9006976527394,(0.08790094106001245+0.021732866019512156j)
249,-290.88134765625,(4.683753385137379e-17-8.326672684688674e-17j),1663.8853062275052,(0.002649531684615747+0.044581647092402144j)
250,-290.8447265625,(-5.377642775528102e-17+6.245004513516506e-17j),1663.8699150870161,(0.01865010089493826+0.05465109232481047j)
251,-290.80810546875,(-1.0928757898653885e-16-3.2959746043559335e-17j),1663.854524231264,(0.08640585387608662+0.06277922437389226j)
252,-290.771484375,(3.9898639947466563e-17-5.0306980803327406e-17j),1663.8391336602415,(0.06716254237964257+0.09368251861485982j)
253,-290.73486328125,(-1.1449174941446927e-16+1.214306433183765e-17j),1663.8237433739403,(0.0949733805781069+0.059019269988555736j)
254,-290.6982421875,(6.938893903907228e-18-3.469446951953614e-18j),1663.8083533723525,(0.04131414013309029+0.05185051727642031j)
255,-290.66162109375,(-8.847089727481716e-17-6.765421556309548e-17j),1663.7929636554704,(0.0667689949904479+0.05597385654863543j)
256,-290.625,(-1.6749713958173696e-16-6.176100201469931e-17j),1663.777574223286,(0.04356413018832614+0.09600776887264234j)
257,-290.58837890625,(-1.3242458176867344e-16-1.1315350254986916e-17j),1663.7621850757912,(0.07772189724714385+0.07390880957311173j)
258,-290.5517578125,(-7.674111407714494e-17+8.441305000028455e-18j),1663.7467962129786,(0.01740240898840989+0.042217013683109234j)
259,-290.51513671875,(-1.6437040050203007e-16-1.8986270430057797e-17j),1663.7314076348398,(0.040708712321899536+0.09071007869132831j)
260,-290.478515625,(-1.2994324416750917e-16+7.361778098205216e-18j),1663.716019341367,(0.06586543362548847+0.038926743054853476j)
261,-290.44189453125,(-1.465514793790237e-16+7.294780575597811e-17j),1663.7006313325526,(0.014944465321636858+0.09353885092957817j)
262,-290.4052734375,(-1.0852942050991581e-16+1.8709912121561314e-17j),1663.6852436083884,(0.011662373991967723+0.040077439772582324j)
263,-290.36865234375,(-9.766606487143972e-17+3.21479454910822e-17j),1663.6698561688665,(0.09145608080432407+0.06250568429108284j)
264,-290.33203125,(-1.5677908054976273e-16-3.987147164088997e-17j),1663.6544690139792,(0.0003997497816121687+0.0071040090095364165j)
265,-290.29541015625,(-1.1443660790120826e-16+4.150544869085445e-17j),1663.6390821437185,(0.06997568283045769+0.043483718881717176j)
266,-290.2587890625,(-1.7209114831271354e-16+5.505330670054171e-17j),1663.6236955580764,(0.03361533958374018+0.01126055824893928j)
267,-290.22216796875,(-1.5285653739084965e-16+2.6771600853946315e-17j),1663.6083092570452,(0.07628988126943996+0.06095292605522299j)
268,-290.185546875,(-1.3385856035005218e-16+1.2136360217425153e-17j),1663.592923240617,(0.0442489044979887+0.0707586847799444j)
269,-290.14892578125,(-1.147358187893711e-16+9.233144439934277e-18j),1663.5775375087837,(0.04086227527380562+0.030179034694533282j)
270,-290.1123046875,(-9.369806768219707e-17+1.4407768984811084e-17j),1663.5621520615375,(0.05380033645209342+0.09629273414520104j)
271,-290.07568359375,(-1.6381073812413547e-16+3.070983898133685e-17j),1663.5467668988704,(0.014935179108900921+0.04062525409448284j)
272,-290.0390625,(-1.5129604790593846e-16+1.3854785160227062e-18j),1663.5313820207746,(0.0120856409612906+0.062262473339608215j)
273,-290.00244140625,(-1.6572004748689695e-16-5.887155790467561e-17j),1663.5159974272424,(0.048696346651136604+0.09620730152438328j)
274,-289.9658203125,(-1.33329942371091e-16-2.523723222064384e-17j),1663.5006131182658,(0.053414027979013415+0.06468440738611869j)
275,-289.92919921875,(-1.374141938308545e-16-2.0129884953005105e-17j),1663.4852290938368,(0.09767002202734813+0.02059217111318158j)
276,-289.892578125,(-9.945304155715454e-17-7.567712168450893e-19j),1663.4698453539474,(0.08235562826750302+0.024731056496344585j)
277,-289.85595703125,(-1.1818121678192524e-16-5.986746931467786e-17j),1663.45446189859,(0.04279574579337869+0.018273982723101524j)
278,-289.8193359375,(-8.355868676500472e-17-7.881897021535474e-17j),1663.4390787277564,(0.043710579303968704+0.03782407611758725j)
279,-289.78271484375,(-1.1735913073290407e-16-6.257657210427411e-17j),1663.423695841439,(0.03152744111496263+0.009022965815160834j)
280,-289.74609375,(-1.4226356738707482e-16-2.356910427653736e-17j),1663.4083132396297,(0.056670591540636556+0.05830656469955578j)
281,-289.70947265625,(-7.267526748124539e-17-7.840874748841863e-17j),1663.3929309223208,(0.050205493644862625+0.06735399167434196j)
282,-289.6728515625,(2.397130936666069e-17+3.441840762522768e-17j),1663.3775488895042,(0.04601369088441007+0.03148901555889112j)
283,-289.63623046875,(-9.164237763976152e-17-6.417447802269029e-17j),1663.3621671411722,(0.00727773811720659+0.07060315886648669j)
284,-289.599609375,(-2.8582345914019096e-17-7.505291293431589e-17j),1663.3467856773166,(0.003268179398999749+0.025137581044772775j)
285,-289.56298828125,(4.2048933327058e-17-6.954768403112026e-17j),1663.3314044979297,(0.03714305737619612+0.002745922477734264j)
286,-289.5263671875,(4.113042175565926e-17-3.012650781298501e-17j),1663.3160236030037,(0.05913077968584079+0.051999858167642556j)
287,-289.48974609375,(3.540392439988006e-18+2.7597969728074755e-17j),1663.3006429925308,(0.08418355095865797+0.013972487549118884j)
288,-289.453125,(-2.341135196962231e-17-1.72191120353361e-17j),1663.2852626665028,(0.018886227670451707+0.07126454805505547j)
289,-289.41650390625,(5.2879434493420236e-17-6.92309563853755e-17j),1663.2698826249116,(0.08055805775932975+0.08372868908668739j)
290,-289.3798828125,(3.9365119093539436e-17-3.894934492879763e-17j),1663.25450286775,(0.06726481913583465+0.0021300815642961825j)
291,-289.34326171875,(1.2749965148791164e-17+4.16598729165737e-18j),1663.2391233950098,(0.0862173819131394+0.025646969346929928j)
292,-289.306640625,(8.039651064358652e-17-3.014962857995721e-18j),1663.2237442066828,(0.04262040507646088+0.00317653023845208j)
293,-289.27001953125,(9.710448429779701e-17-4.641648530982065e-17j),1663.2083653027616,(0.0022840357076935325+0.052845851914585455j)
294,-289.2333984375,(7.555981661875044e-17-7.259237857476197e-18j),1663.1929866832381,(0.001992850447484962+0.06778643135060232j)
295,-289.19677734375,(6.70232386853179e-17+7.517398512487288e-17j),1663.1776083481045,(0.087023352001595+0.06742569765282207j)
296,-289.16015625,(6.826662300599648e-17+8.20997276169549e-17j),1663.1622302973526,(0.07890505110307951+0.027295507183940526j)
297,-289.12353515625,(7.582738172797523e-17+6.551306936138116e-17j),1663.146852530975,(0.06547312458861915+0.0783439219680067j)
298,-289.0869140625,(7.19191166132706e-17+9.077244778648011e-17j),1663.1314750489632,(0.07750022184345726+0.03843465393892973j)
299,-289.05029296875,(4.604213240766498e-17+1.307646904937435e-16j),1663.1160978513099,(0.09700896803932119+0.016416621449504776j)
300,-289.013671875,(5.702661576568144e-17+1.2036204002092915e-16j),1663.1007209380068,(0.07977092703171379+0.0671397578644992j)
301,-288.97705078125,(5.39023492854929e-17+1.1281100138448468e-16j),1663.0853443090464,(0.005001596637603568+0.026205776791709136j)
302,-288.9404296875,(7.106616573229848e-17+1.1343245826070868e-16j),1663.0699679644204,(0.04373059507470694+0.09588395518553128j)
303,-288.90380859375,(5.757101724669455e-17+2.0337781002255927e-16j),1663.054591904121,(0.08779475983046933+0.06269044471579636j)
304,-288.8671875,(3.647144215686342e-17+1.877905656099553e-16j),1663.0392161281407,(0.09689506711436381+0.07064474487145958j)
305,-288.83056640625,(2.7897219236405104e-17+2.133262646460202e-16j),1663.0238406364713,(0.02353304560981391+0.09875018671531077j)
306,-288.7939453125,(-2.980966742748838e-17+2.3510440302265453e-16j),1663.0084654291047,(0.013570635860228109+0.018643452826557227j)
307,-288.75732421875,(2.1673820354244093e-17+2.859314058963775e-16j),1662.9930905060335,(0.09909329671002028+0.02960578893022673j)
308,-288.720703125,(7.522930109948351e-18+2.7885154440726875e-16j),1662.9777158672496,(0.07525459701338236+0.05331474158855072j)
309,-288.68408203125,(2.4331806644358445e-18+2.0926116552883136e-16j),1662.9623415127446,(0.07891238679210481+0.001836616741316033j)
310,-288.6474609375,(5.2449992254423584e-17+2.9349872822376195e-16j),1662.9469674425115,(0.07341332097764997+0.09029791918869523j)
311,-288.61083984375,(-6.6967355706239e-17+3.2939697642462727e-16j),1662.931593656542,(0.08362413730808173+0.043332662268629446j)
312,-288.57421875,(2.5849727725559926e-18+3.1168791791886327e-16j),1662.9162201548284,(0.01778955490305243+0.050080707275958404j)
313,-288.53759765625,(-6.340090982103674e-17+3.0961876377453108e-16j),1662.9008469373625,(0.04447488970596038+0.06322073789305939j)
314,-288.5009765625,(-8.897124679605312e-17+3.344294838047842e-16j),1662.8854740041365,(0.03154534189665892+0.06078602853210866j)
315,-288.46435546875,(-8.137222389528849e-17+3.3937918773936446e-16j),1662.8701013551427,(0.012832128777602071+0.07368219083195467j)
316,-288.427734375,(-2.457248050673912e-17+3.384129323022709e-16j),1662.8547289903731,(0.06024260104339411+0.05588760489731162j)
317,-288.39111328125,(-6.352640308337625e-17+3.544549802520595e-16j),1662.8393569098198,(0.017030266052666544+0.038320735220467j)
318,-288.3544921875,(-7.492727407187501e-17+3.9697870107039533e-16j),1662.823985113475,(0.042292908891472816+0.05825927354000754j)
319,-288.31787109375,(-6.759679527842316e-17+2.7102449631659336e-16j),1662.8086136013308,(0.09132759342849339+0.07542809741408724j)
320,-288.28125,(-1.0790086174296543e-16+3.0347571924376144e-16j),1662.7932423733791,(0.08617348351925291+0.0768993120039038j)
321,-288.24462890625,(-1.3315528624544782e-16+2.622150110754052e-16j),1662.7778714296123,(0.05931100643165729+0.08412820823530913j)
322,-288.2080078125,(-1.0978372845018111e-16+3.1869361518103164e-16j),1662.7625007700224,(0.02890706867926598+0.079654602178179j)
323,-288.17138671875,(-9.567351653356862e-17+2.3105423566871587e-16j),1662.7471303946015,(0.05286210322115601+0.0007703386830453907j)
324,-288.134765625,(-1.3960270657079613e-16+2.514751958208778e-16j),1662.7317603033418,(0.09090134986501278+0.01354550568592644j)
325,-288.09814453125,(-1.4088197099000355e-16+2.0394189142833177e-16j),1662.7163904962354,(0.08881329323398808+0.03087299072390931j)
326,-288.0615234375,(-1.159623414295159e-16+2.5819913301030696e-16j),1662.7010209732741,(0.006453496375238699+0.08672360065818129j)
327,-288.02490234375,(-1.0814075860306996e-16+2.2077136249468237e-16j),1662.6856517344506,(0.09976700872712677+0.07430467979418501j)
328,-287.98828125,(-1.2781597542698527e-16+1.2842938848670422e-16j),1662.6702827797567,(0.0008506818169857655+0.04704397387809184j)
329,-287.95166015625,(-1.1236474509781638e-16+1.3949518699732898e-16j),1662.6549141091846,(0.020027959286037955+0.020669301201848667j)
330,-287.9150390625,(-1.3101196503379692e-16+1.666524565965227e-16j),1662.6395457227263,(0.03902498460144404+0.0700837880944251j)
331,-287.87841796875,(-6.095366354002472e-17+7.615453117063783e-17j),1662.6241776203742,(0.05436159342820526+0.07775336344083314j)
332,-287.841796875,(-8.046918550602348e-17+1.0819510620542049e-16j),1662.60880980212,(0.07598598663208428+0.053654277829115915j)
333,-287.80517578125,(-7.54199022886064e-17+8.070464423464923e-17j),1662.593442267956,(0.030349128365579583+0.06310005367504251j)
334,-287.7685546875,(-5.875296971932364e-17+6.890449012549939e-17j),1662.5780750178747,(0.07907283186486296+0.06121040131894237j)
335,-287.73193359375,(-2.159881690705429e-17+2.4596438182665968e-17j),1662.5627080518677,(0.01886501178984199+0.0744549013203936j)
336,-287.6953125,(-3.367160825639025e-17-2.0810041425418357e-17j),1662.5473413699272,(0.03976407297582549+0.009777839223637154j)
337,-287.65869140625,(-5.28013401534647e-17-4.8750969738436756e-17j),1662.5319749720456,(0.09461779972967013+0.09232904049424329j)
338,-287.6220703125,(-3.3225161716270495e-17-5.57321374181532e-18j),1662.5166088582148,(0.028187455047095335+0.04080070597803637j)
339,-287.58544921875,(-5.304793967492666e-17-1.057112538084078e-16j),1662.5012430284269,(0.08433504512534243+0.06300934358404216j)
340,-287.548828125,(-2.7739514706221145e-17-1.1270038453645564e-16j),1662.4858774826741,(0.052495269572205044+0.0004689058484822373j)
341,-287.51220703125,(-8.617131036219888e-17-9.054246773968731e-17j),1662.4705122209489,(0.07623524612470721+0.04079156066469225j)
342,-287.4755859375,(1.5129198517111998e-17-1.0916804889528911e-16j),1662.4551472432427,(0.0714374434441477+0.0721841659159946j)
343,-287.43896484375,(-2.7701394782428995e-17-8.345732234730867e-17j),1662.439782549548,(0.00521831745658492+0.0783796415860363j)
344,-287.40234375,(-2.6943850146672215e-17-1.6975230450155121e-16j),1662.424418139857,(0.055900779680423056+0.06939013673120166j)
345,-287.36572265625,(-1.1807510176746572e-17-2.298437428018069e-16j),1662.4090540141617,(0.023303634631811246+0.026062801574580376j)
346,-287.3291015625,(-2.9871174915733733e-17-1.683001126103747e-16j),1662.393690172454,(0.007340291717258429+0.017490158853615958j)
347,-287.29248046875,(8.737875895205538e-18-1.7142002508314308e-16j),1662.3783266147266,(0.08063505669605132+0.06591841385184789j)
348,-287.255859375,(4.19682973779204e-17-1.766605715910536e-16j),1662.3629633409712,(0.05092280437817681+0.0497367593537305j)
349,-287.21923828125,(-1.8426272462787574e-18-1.9222305749517186e-16j),1662.34760035118,(0.07446868847140088+0.05988357309061635j)
350,-287.1826171875,(4.341543691833384e-18-1.999999571945684e-16j),1662.3322376453455,(0.07884342000714914+0.030617012502742902j)
351,-287.14599609375,(6.238507479455179e-18-1.8594763757404986e-16j),1662.3168752234592,(0.03896199487397894+0.02797215505085975j)
352,-287.109375,(2.586147032904824e-17-1.6968348279321496e-16j),1662.3015130855135,(0.055645217891932455+0.00125827419864738j)
353,-287.07275390625,(-2.956878753381536e-17-2.4860322504056776e-16j),1662.2861512315008,(0.03758532325515013+0.09779995213099216j)
